Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
0,1,25,1,2,3803,3,2,2,2,3,3,3,3,3,3,3,1,2,3,0,0.0
0,1,55,1,2,3809,1,1,1,1,2,4,5,5,5,5,5,3,5,5,1,0.0
0,1,20,0,1,946,4,2,4,2,4,4,4,4,2,2,3,3,2,4,0,0.0
0,1,51,1,2,1635,2,2,4,2,3,4,5,4,4,4,4,4,4,5,0,0.0
0,1,59,0,1,1046,4,5,4,1,5,4,5,2,2,4,3,5,2,4,12,3.0
0,1,17,0,1,862,3,5,3,2,5,3,5,5,4,5,5,4,5,5,3,3.0
0,1,50,1,2,1192,1,5,5,5,5,3,4,1,1,1,1,1,1,4,6,2.0
0,1,28,1,2,1626,1,4,1,1,4,4,4,4,2,4,1,4,1,4,0,0.0
0,1,46,1,2,214,0,5,0,2,5,5,5,3,3,3,2,3,3,4,0,0.0
0,1,66,0,1,2422,1,5,1,2,1,3,3,3,5,4,4,3,5,3,13,6.0
1,1,56,1,2,2519,5,5,5,5,2,5,4,4,4,4,4,3,4,5,0,0.0
0,1,34,0,1,599,3,5,3,3,4,3,4,4,1,5,1,3,1,4,23,20.0
1,1,55,1,2,1936,5,5,5,5,3,5,5,4,4,4,4,4,4,3,0,0.0
0,1,19,0,1,1598,1,4,1,3,5,1,5,5,3,2,3,5,5,5,103,100.0
1,0,44,1,2,692,3,3,3,4,3,3,3,3,5,4,5,3,5,3,0,0.0
1,1,47,1,2,2858,2,2,2,2,3,3,3,2,2,2,2,2,2,4,0,0.0
1,1,60,0,1,978,3,4,3,4,5,3,5,5,3,2,3,2,3,5,0,16.0
1,1,45,1,2,1893,1,1,1,1,4,4,5,4,4,4,4,5,4,5,0,0.0
1,1,44,1,2,515,2,2,5,2,5,5,5,5,5,5,5,3,5,4,6,3.0
0,0,50,1,2,591,1,1,1,3,1,1,1,1,4,2,5,3,5,1,0,0.0
1,1,43,0,1,236,4,4,4,2,3,4,3,3,5,3,5,4,4,3,11,3.0
1,1,27,1,2,1565,4,4,3,4,5,5,5,5,5,4,5,4,5,5,29,20.0
0,1,50,0,1,594,3,2,3,3,5,3,3,2,2,3,1,1,2,3,67,50.0
0,1,46,1,2,3611,2,2,2,2,4,4,4,4,4,4,4,3,4,3,0,0.0
0,1,50,1,2,1660,4,2,1,2,2,3,4,4,4,4,4,3,4,1,0,13.0
0,1,23,0,1,362,3,4,4,4,4,4,4,4,3,4,5,3,4,4,18,13.0
1,0,25,1,1,1514,1,1,1,3,2,1,1,2,4,4,3,4,2,2,47,63.0
1,1,52,0,1,351,1,3,1,4,2,1,2,2,3,2,3,3,4,2,0,11.0
1,1,25,1,2,787,3,4,4,4,3,3,3,3,3,4,4,3,3,3,2,0.0
0,1,22,1,1,438,5,5,5,5,5,5,5,5,1,1,2,1,2,5,0,0.0
1,1,11,1,2,583,5,4,5,5,5,5,5,5,5,2,4,5,5,5,7,3.0
1,1,23,1,2,1949,1,1,1,1,4,4,4,4,5,2,5,3,4,4,0,0.0
0,1,24,0,1,601,3,2,3,2,4,3,4,4,4,1,3,3,2,4,0,0.0
0,1,16,0,1,1464,1,5,1,1,2,1,5,2,3,2,3,4,4,2,6,0.0
1,1,47,0,2,449,2,5,2,3,4,3,2,1,1,2,2,3,1,4,0,0.0
0,1,49,1,2,2585,3,3,2,3,3,5,5,5,5,5,5,5,5,3,0,0.0
0,1,42,1,2,2750,4,3,4,3,3,3,3,4,4,4,4,4,4,1,4,0.0
0,0,25,1,2,490,2,0,2,4,3,2,3,3,4,2,5,5,4,3,0,0.0
0,1,60,0,1,834,4,2,4,3,5,3,4,4,4,4,4,2,4,4,0,0.0
1,1,46,0,1,384,2,5,2,3,4,2,4,4,3,2,4,5,4,4,0,0.0
1,1,63,1,2,616,4,4,4,4,5,1,3,3,3,5,3,3,3,3,0,0.0
0,0,42,1,2,1289,4,4,4,4,1,4,1,1,5,5,5,4,4,1,0,0.0
0,1,27,0,1,361,2,4,2,1,1,2,1,1,4,4,5,4,4,1,0,0.0
1,1,45,0,1,328,3,0,3,1,5,3,5,5,3,3,5,5,4,5,0,0.0
1,1,53,0,1,391,1,4,1,1,2,1,2,2,5,5,1,4,3,2,25,15.0
1,0,23,1,1,647,4,0,4,1,5,4,5,5,3,2,4,3,4,5,6,0.0
1,0,24,1,1,1723,3,3,3,3,3,3,3,3,5,4,5,1,3,3,9,0.0
0,1,45,1,2,1934,3,5,5,5,5,2,1,3,3,3,3,2,3,2,110,101.0
0,1,16,1,2,583,2,5,3,3,2,2,2,2,4,5,3,4,4,2,0,0.0
1,1,36,1,1,294,3,1,1,1,3,3,3,3,2,3,3,3,3,3,0,0.0
0,0,23,1,1,925,5,5,5,3,4,5,1,4,5,2,2,5,5,4,4,3.0
1,1,39,0,1,645,3,3,3,5,3,3,1,3,5,4,5,3,3,3,21,74.0
0,1,51,0,2,861,1,4,2,1,4,5,4,1,1,2,1,5,1,3,0,6.0
1,1,33,1,1,214,1,4,4,4,1,1,1,1,4,5,3,4,3,1,76,76.0
0,0,22,1,2,1068,4,0,4,4,3,4,3,3,3,2,4,4,5,3,0,0.0
0,1,48,1,2,2077,5,5,2,5,4,3,4,4,4,4,4,3,4,4,0,0.0
1,1,33,0,1,137,4,1,0,3,5,0,4,5,1,2,4,1,3,5,16,17.0
0,1,24,1,2,3871,2,3,3,3,2,3,2,2,2,1,4,3,4,2,0,0.0
0,1,26,1,2,361,2,4,4,4,2,3,2,2,3,1,3,1,4,2,0,0.0
1,1,60,1,1,173,3,5,5,5,3,3,3,3,2,5,3,1,3,3,49,49.0
0,0,25,1,2,657,3,4,3,2,2,3,5,2,3,4,5,4,4,2,6,0.0
0,1,25,1,2,270,0,0,0,3,3,3,3,3,3,2,5,3,5,3,0,8.0
0,1,18,0,1,802,4,2,4,3,5,4,5,5,2,3,3,3,4,5,10,4.0
0,0,19,1,1,878,4,4,4,3,4,4,4,4,4,3,3,5,4,4,15,0.0
0,1,35,1,2,2204,3,5,5,5,5,4,4,3,3,3,3,1,3,1,14,12.0
1,1,33,1,1,101,4,1,1,1,4,4,4,4,3,1,2,1,4,4,2,7.0
1,1,56,0,1,550,5,4,5,2,4,5,4,4,3,5,5,5,5,4,0,0.0
1,1,46,1,2,675,3,3,3,3,2,5,5,4,4,4,4,5,4,3,18,20.0
0,0,23,1,1,1068,1,1,1,3,5,1,5,5,2,3,4,3,2,5,0,0.0
0,1,27,1,1,1015,1,4,4,4,1,1,1,1,3,5,3,2,4,1,0,0.0
1,0,45,1,2,869,2,2,2,1,1,2,1,1,3,2,5,5,4,1,7,20.0
1,1,8,0,1,846,2,1,2,3,3,2,3,3,2,3,3,1,2,3,0,0.0
0,1,23,1,0,1182,3,5,5,5,3,3,2,3,1,2,4,3,4,3,0,0.0
1,1,58,0,1,719,3,2,3,2,3,3,3,3,3,3,3,4,2,3,0,0.0
0,1,46,1,2,3540,3,3,5,3,2,4,5,4,4,4,4,3,4,3,0,0.0
0,1,42,0,1,187,3,4,3,2,2,4,4,1,1,3,1,4,1,4,21,32.0
1,0,22,1,1,529,4,1,4,2,5,4,5,5,5,2,3,1,5,5,31,7.0
0,1,47,1,2,2343,4,4,4,4,2,5,4,4,4,5,4,5,4,4,0,63.0
0,1,51,1,2,580,3,3,3,3,5,4,5,5,5,5,5,4,5,5,17,2.0
1,1,45,0,1,680,2,1,2,4,5,2,1,5,3,4,4,2,3,5,0,2.0
0,1,12,0,1,125,0,5,0,3,5,0,5,5,4,5,3,3,3,5,4,4.0
1,1,31,1,1,992,1,5,5,5,1,1,1,1,4,2,2,2,2,1,0,0.0
1,1,32,1,2,508,3,5,3,3,4,4,4,4,5,2,4,4,5,4,0,0.0
1,1,52,1,2,3792,3,3,3,3,2,4,5,4,4,4,4,4,4,3,0,0.0
1,1,61,1,2,2270,1,2,2,2,4,2,3,1,1,2,1,3,1,2,0,0.0
1,0,64,1,2,1009,5,5,5,4,2,5,2,2,5,5,5,4,4,2,0,3.0
0,1,51,1,2,325,4,4,5,4,5,4,5,5,5,5,5,5,5,5,0,0.0
1,1,48,1,1,432,2,1,3,1,2,2,2,1,1,3,3,2,3,2,204,195.0
0,0,26,1,1,236,4,1,4,3,3,4,4,3,2,5,3,4,3,3,0,0.0
0,0,37,1,2,309,1,1,1,3,2,1,2,2,5,2,4,5,4,2,71,61.0
1,1,50,1,0,989,5,4,5,4,5,5,5,5,4,1,1,1,4,5,0,0.0
1,1,21,1,2,1561,4,4,4,4,5,5,5,5,4,1,2,3,1,5,0,0.0
0,0,24,1,1,372,4,4,4,4,2,4,2,2,2,1,5,3,2,2,61,45.0
0,0,24,1,1,399,1,2,1,3,1,1,1,1,4,2,4,1,4,1,0,0.0
1,1,12,1,2,1563,1,1,1,1,5,5,5,5,4,3,5,5,4,5,5,2.0
1,1,38,1,0,1016,3,2,2,2,3,3,3,3,2,4,4,2,4,3,35,24.0
0,1,46,0,2,90,2,5,2,1,5,5,5,5,5,2,5,3,5,4,0,25.0
1,1,51,1,2,2586,3,3,3,3,4,4,4,3,4,5,5,4,3,4,42,27.0
1,1,47,1,1,1476,4,4,4,4,4,4,4,4,4,3,1,1,4,4,0,2.0
0,1,43,1,2,1557,3,3,3,3,2,4,4,4,4,4,4,4,4,3,0,0.0
1,1,54,1,2,1773,1,1,1,1,4,5,4,2,2,2,2,4,2,5,4,0.0
0,1,67,0,1,1979,3,5,3,3,4,3,4,2,2,3,2,2,2,2,9,15.0
1,0,28,1,1,1288,2,2,2,3,5,2,2,5,4,3,3,2,3,5,7,7.0
0,1,35,0,1,2176,2,3,2,4,2,2,2,2,3,5,3,1,4,2,0,0.0
0,0,23,1,2,1117,1,3,1,4,3,1,3,3,3,5,3,2,4,3,20,11.0
0,1,57,1,2,1914,1,1,1,1,2,1,1,1,1,1,1,2,1,1,31,26.0
1,0,50,1,1,127,3,0,3,3,5,3,5,5,4,5,4,4,5,5,17,24.0
1,1,41,1,2,519,1,4,4,4,1,4,4,1,1,1,1,4,1,1,0,0.0
1,1,52,0,2,707,2,4,1,3,3,5,4,4,4,1,4,4,4,3,0,0.0
1,1,34,1,1,502,3,2,2,2,3,3,3,3,2,3,3,3,3,3,12,0.0
1,1,58,1,2,2553,2,2,2,2,2,4,4,5,5,5,5,3,5,4,9,3.0
0,0,38,1,2,473,3,3,3,2,2,3,2,2,5,3,5,5,5,2,0,40.0
0,1,57,1,2,2397,1,1,1,1,2,4,4,3,3,4,3,3,3,4,0,0.0
0,1,59,1,2,2077,5,5,5,5,2,4,4,5,5,5,5,3,5,4,6,0.0
1,1,62,0,1,371,2,1,4,3,5,4,5,5,1,1,2,2,4,5,1,4.0
0,1,57,1,2,1127,2,2,2,2,3,5,5,4,4,4,4,5,4,3,58,54.0
1,1,41,0,1,1005,3,5,3,4,2,3,2,2,4,5,4,4,4,2,0,9.0
0,1,52,1,2,2840,4,4,4,4,2,4,5,5,5,5,5,4,5,5,0,0.0
0,1,46,1,1,888,2,4,4,4,5,4,3,2,2,2,2,4,2,2,0,6.0
0,1,37,0,1,641,4,5,4,3,4,4,4,4,4,3,4,4,4,4,0,0.0
1,0,37,1,2,144,4,4,4,5,1,4,1,1,4,5,5,3,4,1,0,0.0
1,1,37,0,2,2556,3,2,3,4,3,2,4,4,2,4,4,4,4,4,148,182.0
1,1,41,1,2,1127,2,2,2,2,2,5,5,4,4,4,4,4,4,5,47,30.0
0,1,37,1,2,1721,3,3,3,3,3,4,5,5,5,5,5,5,5,4,0,0.0
1,1,26,1,2,712,4,4,4,4,5,5,5,5,3,4,4,3,4,5,17,26.0
1,1,49,0,1,191,3,5,3,5,3,3,3,3,3,2,5,5,5,3,5,0.0
0,1,26,1,2,1089,4,4,4,4,5,5,5,5,3,2,5,3,5,5,0,0.0
1,1,52,1,2,2708,2,2,2,2,1,3,1,4,4,3,4,3,4,2,4,14.0
1,1,32,0,1,1481,3,4,2,1,3,2,3,3,4,4,1,1,5,3,0,0.0
0,1,35,1,1,986,4,4,4,4,4,4,4,4,4,1,4,4,3,4,9,47.0
1,1,9,0,1,1035,2,4,2,3,5,2,5,5,3,3,4,5,4,5,12,0.0
1,1,24,0,1,1123,3,4,3,2,3,3,3,3,4,2,4,5,4,3,8,0.0
1,0,28,1,2,1085,4,4,4,5,3,4,3,3,4,5,4,5,4,3,0,0.0
0,1,31,1,1,2556,2,1,1,1,2,2,2,2,2,3,1,3,2,2,4,0.0
0,1,59,1,2,849,2,2,2,2,4,5,4,3,3,3,3,4,3,3,6,0.0
1,1,53,0,1,448,3,4,3,3,2,3,2,2,4,3,3,1,4,2,16,1.0
1,1,60,0,1,1172,3,5,3,4,3,3,3,3,5,3,4,3,4,3,12,6.0
1,1,29,1,2,3740,1,3,3,3,1,1,1,1,4,1,4,2,4,1,34,24.0
0,1,61,0,1,500,2,1,2,2,1,1,1,5,5,2,5,4,5,3,0,0.0
1,1,32,0,1,965,3,5,2,2,2,2,1,2,4,5,4,3,4,2,0,0.0
0,1,65,1,0,1726,3,3,3,3,3,1,3,3,3,3,3,2,3,4,3,0.0
0,1,39,1,2,1549,3,3,3,3,2,3,1,5,5,5,3,2,5,4,0,5.0
1,1,42,0,1,480,2,5,2,4,2,2,2,2,4,2,3,1,5,2,0,0.0
1,1,64,1,2,3624,4,4,4,4,5,5,4,4,4,5,4,5,4,4,20,4.0
1,1,56,1,2,3991,0,0,0,1,4,5,4,2,2,2,2,3,2,4,0,0.0
0,1,24,1,2,2981,0,0,0,3,3,3,3,3,3,3,5,3,4,3,9,4.0
1,1,46,1,2,2004,5,5,5,5,4,4,5,4,4,4,4,5,4,3,17,3.0
0,1,33,1,2,3959,1,1,1,1,4,4,4,4,4,5,4,3,4,4,0,0.0
0,1,53,0,1,547,4,4,4,3,4,4,4,2,2,4,2,4,2,4,0,0.0
0,1,29,0,1,1721,2,4,1,4,2,1,2,2,4,2,4,4,5,2,0,0.0
0,1,51,1,2,627,4,4,4,4,2,2,3,4,4,4,4,1,4,2,50,73.0
1,0,42,1,1,376,3,0,3,5,5,3,5,5,4,4,4,3,2,5,0,0.0
1,0,28,1,1,1262,3,3,3,3,3,3,3,3,3,4,4,3,3,3,0,0.0
1,1,56,1,0,909,2,5,5,5,2,2,2,2,4,5,4,4,4,2,28,21.0
1,1,35,1,0,190,4,1,1,1,4,4,4,4,3,2,3,2,3,4,0,0.0
1,1,30,1,2,647,1,3,3,3,1,1,1,1,4,5,3,4,3,1,6,9.0
1,1,44,1,2,1050,5,5,5,5,1,4,1,4,4,4,4,3,4,1,0,0.0
1,1,52,1,1,468,2,4,4,4,2,2,2,2,1,2,2,4,3,2,26,19.0
0,0,50,1,2,447,4,4,4,1,4,1,1,3,2,5,5,1,5,1,279,293.0
1,1,8,0,1,271,3,3,3,2,5,3,5,5,1,5,1,2,1,5,10,5.0
1,1,8,1,0,1185,0,3,0,4,2,0,2,2,4,4,2,4,5,2,7,0.0
1,0,44,1,1,321,1,3,1,4,5,1,2,5,5,3,3,1,1,5,5,0.0
0,1,64,0,0,622,4,5,3,2,2,4,4,5,5,3,5,3,5,3,9,11.0
0,1,8,0,1,997,3,5,3,3,4,3,1,4,1,3,2,5,5,4,42,54.0
0,1,53,0,1,1188,4,1,4,4,4,2,4,2,2,4,1,2,2,2,0,0.0
1,0,27,1,1,391,1,0,0,5,4,0,4,4,5,5,2,2,2,4,0,2.0
1,1,26,1,1,1008,4,3,1,3,4,4,3,4,5,2,3,1,2,4,4,0.0
1,0,37,1,1,170,3,5,3,2,1,3,1,1,4,3,5,3,1,1,1,4.0
1,1,7,0,1,349,4,5,3,4,3,3,3,3,4,2,4,4,4,3,21,100.0
1,1,11,0,1,912,1,5,1,3,5,1,5,5,4,3,4,4,5,5,1,5.0
1,1,53,1,2,1372,1,1,5,1,3,4,5,4,4,4,4,5,4,3,0,0.0
0,1,51,1,2,2300,2,2,2,2,5,5,5,4,4,5,5,5,3,5,0,0.0
0,1,20,1,2,2868,3,3,3,3,4,4,5,4,5,4,4,3,5,4,0,0.0
0,1,14,0,1,447,3,5,3,2,4,3,4,4,5,4,3,1,5,4,118,109.0
1,1,35,1,2,1772,1,3,2,3,5,3,4,1,1,1,1,2,1,1,0,0.0
0,1,18,0,1,925,3,5,3,3,5,3,5,5,4,2,4,4,4,5,2,7.0
1,0,35,1,1,212,4,1,4,2,4,4,4,4,3,2,2,2,2,4,0,0.0
0,1,40,1,1,2462,2,4,4,4,2,2,2,1,3,5,5,2,4,2,0,16.0
1,1,47,0,1,1448,3,2,3,3,3,3,3,3,1,5,1,3,2,3,0,0.0
1,1,43,1,2,3103,3,1,4,1,3,2,3,3,3,3,3,2,3,1,0,0.0
1,1,62,1,1,456,5,5,5,5,5,5,5,5,5,1,3,5,5,5,0,5.0
0,1,70,0,1,296,3,5,3,2,3,4,5,4,4,3,4,3,4,5,47,47.0
0,1,34,0,1,308,3,4,3,2,2,3,2,2,4,4,5,5,4,2,25,36.0
0,1,9,1,2,3302,4,4,4,4,4,4,4,4,3,5,4,3,4,4,0,0.0
1,0,41,1,1,301,2,2,2,3,2,2,2,2,4,3,4,4,4,2,38,27.0
0,1,47,1,2,2739,2,2,2,2,3,2,2,4,4,4,4,2,4,5,0,0.0
1,1,58,1,2,1960,4,4,4,4,4,4,4,5,5,5,5,3,5,5,27,20.0
0,1,41,1,1,1107,1,2,2,2,1,1,1,1,3,3,3,1,3,1,0,0.0
1,1,52,0,0,1744,2,4,2,4,3,2,3,3,5,5,5,4,5,3,0,0.0
1,1,47,1,2,3830,4,4,4,4,5,5,4,2,2,2,2,3,2,3,2,0.0
1,1,43,1,2,1846,1,1,1,1,3,4,4,4,4,4,4,3,4,4,0,0.0
1,1,63,0,1,861,3,4,3,2,5,3,5,5,3,5,5,3,4,5,0,0.0
1,1,47,1,2,1911,2,2,2,2,3,3,4,4,4,4,4,4,4,3,0,0.0
1,1,56,0,1,67,4,5,4,1,1,4,1,1,5,5,5,5,4,1,0,0.0
1,1,60,1,2,3626,2,2,2,2,4,5,4,5,5,5,5,3,5,5,35,36.0
0,1,56,0,2,140,0,0,0,3,5,3,5,4,4,0,1,5,4,4,0,0.0
0,0,25,1,2,484,5,0,5,4,5,5,5,5,5,2,4,5,4,5,0,0.0
1,1,44,1,2,2592,1,1,5,1,2,5,4,4,4,4,4,3,4,5,13,24.0
1,1,61,0,1,337,2,3,2,3,1,2,1,1,2,3,2,3,1,1,0,0.0
0,1,33,1,2,2929,3,3,3,3,5,4,5,5,5,5,5,4,5,2,0,4.0
0,1,56,1,0,628,5,3,3,3,3,3,2,5,5,5,5,2,5,2,0,0.0
1,1,21,1,2,3753,3,3,3,3,5,4,5,5,3,2,4,5,5,5,0,0.0
1,1,51,0,1,1010,3,5,3,3,1,3,1,1,3,1,2,4,2,1,0,0.0
1,1,8,1,0,674,3,3,3,3,3,3,2,3,1,5,4,1,4,3,105,94.0
1,1,44,0,0,125,4,5,0,3,4,0,4,4,2,4,5,3,1,4,0,0.0
1,1,61,1,0,228,2,4,4,4,2,2,2,2,4,2,4,4,4,2,0,0.0
1,0,24,1,1,874,2,2,2,2,5,2,5,5,2,3,5,1,1,5,0,0.0
0,1,25,1,0,612,1,5,2,5,1,1,4,1,1,4,3,1,3,1,0,0.0
0,1,61,1,2,2434,4,4,4,4,4,4,4,5,5,5,5,5,5,4,7,0.0
0,1,58,1,1,862,3,1,4,1,1,3,4,4,4,3,4,4,4,1,32,24.0
1,1,52,0,0,282,2,0,2,2,5,2,5,5,5,3,5,3,5,5,86,79.0
0,1,46,1,2,1972,1,1,1,1,3,5,4,4,4,4,4,4,4,3,14,0.0
1,1,47,1,2,2632,2,1,1,1,2,3,3,2,2,2,2,1,2,1,0,1.0
1,1,15,0,1,369,5,5,5,4,3,5,5,3,1,3,3,2,4,3,0,0.0
1,0,33,1,1,399,3,0,3,3,2,3,5,2,4,4,1,3,4,2,0,0.0
1,0,22,1,2,239,4,0,4,3,2,4,2,2,4,4,4,5,4,2,0,5.0
1,1,32,0,1,386,2,4,2,3,2,2,2,2,4,2,5,4,4,2,76,74.0
0,0,19,1,1,522,0,4,0,1,3,0,3,3,4,5,5,3,4,3,15,0.0
1,1,52,0,1,930,2,5,2,5,3,2,3,3,5,5,4,5,4,3,3,18.0
1,0,22,1,1,280,4,0,4,4,5,4,5,5,5,5,5,5,4,5,22,10.0
0,1,57,0,0,247,2,5,2,2,2,5,4,4,4,2,4,3,4,3,0,0.0
1,1,26,1,2,2631,3,3,3,3,4,4,4,4,1,2,3,3,4,4,2,0.0
0,1,61,0,1,368,3,4,3,3,3,4,4,4,4,3,4,2,4,1,4,1.0
1,1,39,1,2,2990,1,1,1,1,2,5,4,4,4,4,5,4,4,3,7,10.0
1,1,14,0,1,416,3,4,3,4,3,1,1,4,3,4,3,1,3,1,177,159.0
0,1,19,0,1,265,3,1,3,3,3,3,3,2,2,4,3,3,2,3,76,148.0
1,0,49,1,1,899,3,3,3,3,2,3,2,2,4,3,4,1,3,2,0,13.0
0,0,20,1,1,67,4,0,4,1,5,4,5,5,4,5,5,3,4,5,2,10.0
0,1,59,0,1,234,4,4,4,1,3,5,4,3,3,4,3,3,3,4,0,0.0
0,0,16,1,0,342,3,0,3,3,4,3,4,4,5,1,2,2,4,4,0,0.0
1,1,41,1,0,1065,4,1,1,1,4,4,4,4,1,4,2,1,2,4,0,0.0
1,0,17,1,1,912,4,4,4,4,4,2,2,3,2,3,4,2,4,2,139,117.0
1,1,37,1,1,199,5,5,5,5,5,5,5,5,3,3,1,3,3,5,11,15.0
1,1,45,1,2,2433,5,5,5,5,5,4,5,5,5,5,5,3,5,4,0,0.0
1,0,25,1,1,522,2,2,2,2,3,2,3,3,3,1,2,1,2,3,63,68.0
1,1,46,1,1,1096,2,4,3,4,2,2,2,2,3,5,2,1,2,2,67,113.0
0,1,50,1,2,1325,5,5,2,5,4,5,5,5,5,5,5,4,5,4,0,23.0
0,1,39,1,0,861,3,2,2,2,3,3,3,3,4,5,2,4,1,3,4,15.0
1,1,34,1,1,157,4,4,4,4,4,4,4,4,3,3,3,3,2,4,0,19.0
0,1,56,0,1,1475,2,5,2,3,4,3,5,2,2,2,2,3,2,3,0,0.0
1,1,50,1,1,102,4,3,3,3,4,4,4,4,5,2,3,2,2,4,0,0.0
1,1,39,0,1,1065,3,5,3,3,2,3,2,2,3,2,4,4,5,2,0,0.0
1,1,38,0,1,453,2,1,2,3,2,2,2,2,4,2,3,1,3,2,0,0.0
1,1,36,0,1,1605,2,5,2,3,4,2,4,4,4,2,4,4,4,4,5,29.0
0,1,51,1,1,2399,5,3,3,3,2,3,3,5,5,5,5,5,5,1,0,0.0
1,1,36,1,2,2369,4,4,4,4,2,4,4,5,5,5,5,5,5,3,0,0.0
0,1,59,1,2,1910,1,1,1,1,4,5,5,5,5,5,5,4,5,3,0,0.0
0,1,26,0,1,862,0,4,0,2,1,0,1,1,4,5,4,5,4,1,0,4.0
0,1,26,0,0,236,4,5,4,1,4,4,4,4,5,2,4,5,5,4,21,21.0
1,1,54,1,2,321,3,4,4,4,5,3,3,3,3,3,3,4,3,4,0,3.0
1,1,31,1,1,361,1,5,5,5,1,1,1,1,2,5,3,4,4,1,0,0.0
0,1,31,0,1,590,2,5,2,2,5,2,5,5,4,5,4,4,5,5,0,0.0
0,1,44,1,2,1072,1,1,1,1,2,4,5,5,5,5,5,3,5,3,37,38.0
0,1,41,1,2,3580,1,1,1,1,5,5,5,5,5,5,5,3,5,4,6,0.0
0,1,47,1,2,197,2,5,4,4,1,2,3,1,1,1,2,2,1,1,0,0.0
1,1,44,1,1,451,3,4,4,4,3,3,3,3,3,2,4,2,4,3,0,0.0
1,1,41,1,2,1325,1,2,2,2,3,4,3,1,1,1,1,1,1,4,2,10.0
1,0,30,1,1,89,3,4,3,3,2,3,2,2,1,3,3,1,4,2,0,0.0
0,1,66,0,0,349,2,4,2,5,3,5,5,1,1,2,1,5,1,5,0,3.0
1,1,53,0,1,948,5,1,5,2,2,5,2,2,2,1,1,3,1,2,0,0.0
0,1,9,1,2,1797,1,5,5,5,1,1,1,1,1,3,2,2,3,1,0,0.0
1,1,28,0,1,229,4,5,4,2,2,4,2,2,3,3,5,5,5,2,0,2.0
0,1,63,0,1,356,0,5,0,2,0,5,5,5,3,5,5,5,4,5,178,163.0
1,1,58,1,0,282,4,2,2,2,4,4,4,4,1,3,4,3,1,4,0,18.0
0,1,25,0,2,991,3,5,3,4,4,3,4,4,4,3,4,5,4,4,0,0.0
0,1,47,1,2,985,1,1,1,1,2,4,4,3,3,3,3,4,3,4,0,7.0
1,1,55,0,1,1123,3,1,4,3,4,4,4,4,3,4,3,3,3,4,0,2.0
1,1,39,1,2,2901,2,2,2,2,5,5,4,4,4,4,4,4,4,3,2,5.0
0,0,38,1,0,507,4,4,4,4,1,4,1,1,2,5,4,5,5,1,0,11.0
0,1,68,1,2,288,1,1,1,1,2,5,5,4,4,4,4,3,4,3,0,0.0
0,1,49,1,1,314,2,5,2,5,5,4,4,2,2,2,2,3,2,4,11,27.0
0,1,36,1,2,2419,5,5,5,5,2,5,5,4,4,4,4,4,4,4,0,0.0
1,1,40,1,2,3365,2,2,2,2,5,5,5,3,3,4,3,3,3,3,0,0.0
1,1,14,0,1,1172,2,5,2,4,1,2,1,1,5,2,3,3,5,1,0,1.0
1,1,47,0,1,331,3,1,3,4,1,3,1,1,3,2,3,1,3,1,0,10.0
0,0,29,1,1,395,2,4,2,4,5,2,5,5,3,1,4,3,4,5,0,0.0
1,1,53,0,1,612,2,5,2,1,3,2,3,3,5,5,5,4,4,3,2,5.0
1,1,38,1,1,387,2,4,4,4,2,2,2,2,1,2,4,3,4,2,0,0.0
0,1,54,1,2,283,3,3,3,3,4,4,4,5,5,5,5,4,5,4,9,9.0
1,0,26,1,2,517,4,3,3,3,5,3,5,5,4,4,5,3,4,5,0,21.0
1,1,22,1,1,1999,3,1,1,1,3,3,4,3,2,2,2,4,4,3,0,10.0
0,1,58,1,1,954,4,1,1,1,3,4,1,4,4,4,4,2,4,4,0,0.0
0,1,19,0,1,1258,1,2,1,3,2,1,2,2,1,4,1,2,2,2,30,18.0
0,0,28,1,1,201,1,3,1,4,2,1,2,2,3,5,4,1,3,2,0,0.0
0,1,30,0,1,140,2,4,0,4,4,0,4,4,4,4,4,3,5,4,0,0.0
0,1,53,0,1,762,1,5,1,1,2,1,2,5,5,1,5,5,5,3,0,6.0
0,1,44,1,2,2935,5,5,3,5,4,4,5,5,5,5,5,5,5,4,0,0.0
1,1,29,1,1,528,2,3,3,3,2,2,2,2,1,5,4,4,3,2,95,91.0
1,1,51,1,1,261,5,2,2,2,5,5,5,5,3,2,1,2,1,5,0,0.0
0,1,38,1,1,390,2,4,4,4,2,2,2,2,3,1,4,2,3,2,18,12.0
1,1,39,1,2,1024,1,1,1,1,4,4,5,2,2,2,2,2,2,5,0,0.0
0,1,43,1,2,1529,4,4,4,4,4,3,4,4,4,4,4,1,4,1,0,0.0
0,1,65,0,2,1142,1,4,2,4,4,5,4,5,5,2,5,3,5,5,0,0.0
1,0,16,1,1,200,4,2,4,3,1,4,1,1,1,3,4,3,3,1,44,46.0
1,1,41,1,2,406,2,2,5,2,4,5,4,3,3,3,3,4,3,5,0,0.0
0,1,47,1,2,3541,3,3,3,3,5,4,4,4,4,4,4,5,4,3,12,13.0
1,1,44,1,2,2771,1,1,3,1,5,4,4,4,4,4,4,4,4,3,0,0.0
1,1,42,1,2,1660,5,5,5,5,5,4,4,5,5,5,5,3,5,3,9,0.0
